BIOGUIDE_ID,OFFICE,QUARTER,PROGRAM,CATEGORY,DATE,TRANSCODE,RECORDID,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,RECIP (orig.)
M001193,HON. THOMAS MACARTHUR,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/9/2017,AP,E0485738,CARNEY RYAN T.,1/3/2017,1/3/2017,FOOD & BEVERAGE,718.43,2017,CARNEY RYAN T.
M001193,HON. THOMAS MACARTHUR,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,897454,BOISE CASCADE COMPANY,12/28/2016,12/28/2016,FOOD & BEVERAGE,283.77,2016,BOISE CASCADE COMPANY
M001185,HON. SEAN PATRICK MALONEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/27/2017,AP,906777,BOISE CASCADE COMPANY,2/6/2017,2/6/2017,FOOD & BEVERAGE,1320.39,2017,BOISE CASCADE COMPANY
M001185,HON. SEAN PATRICK MALONEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-LEOS RESTAURANT & PIZZ,11/29/2016,12/28/2016,FOOD & BEVERAGE,219.05,2016,CITI PCARD-LEOS RESTAURANT & PIZZ
M001158,HON. KENNY MARCHANT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,E0487905,HON. KENNY MARCHANT,1/6/2017,1/7/2017,FOOD & BEVERAGE,204.22,2017,HON. KENNY MARCHANT
M001198,HON. ROGER W. MARSHALL,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/13/2017,AP,E0476588,ROBERTSON BRENT C.,1/3/2017,1/3/2017,FOOD & BEVERAGE,181.8,2017,ROBERTSON BRENT C.
M001198,HON. ROGER W. MARSHALL,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/3/2017,AP,E0483838,SEBASTIAN STEPHEN C.,1/6/2017,1/26/2017,FOOD & BEVERAGE,102.59,2017,SEBASTIAN STEPHEN C.
M001198,HON. ROGER W. MARSHALL,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/21/2017,AP,E0486381,BENEDICT WILLIAM B.,1/5/2017,1/19/2017,FOOD & BEVERAGE,291.35,2017,BENEDICT WILLIAM B.
M001198,HON. ROGER W. MARSHALL,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/1/2017,AP,E0488851,MOORE KATELYN M.,2/13/2017,2/13/2017,FOOD & BEVERAGE,144.54,2017,MOORE KATELYN M.
M001198,HON. ROGER W. MARSHALL,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/14/2017,AP,E0494105,MEAGHER NIKKI,2/24/2017,2/24/2017,FOOD & BEVERAGE,326.5,2017,MEAGHER NIKKI
M001198,HON. ROGER W. MARSHALL,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/16/2017,AP,E0494108,CITIBANK GOV CARD SERVICE,2/23/2017,2/23/2017,FOOD & BEVERAGE,636.37,2017,CITIBANK GOV CARD SERVICE
M001199,HON. BRIAN J. MAST,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/18/2017,AP,E0477468,MCBRIDE CAITLIN R.,1/3/2017,1/3/2017,FOOD & BEVERAGE,214.5,2017,MCBRIDE CAITLIN R.
M001157,HON. MICHAEL T. MCCAUL,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/31/2017,AP,E0482575,IMPACTOFFICE,1/23/2017,1/23/2017,FOOD & BEVERAGE,100.75,2017,IMPACTOFFICE
M001143,HON. BETTY MCCOLLUM,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,E0498000,STRAKA JOSHUA,1/27/2017,1/27/2017,FOOD & BEVERAGE,200,2017,STRAKA JOSHUA
M001143,HON. BETTY MCCOLLUM,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/24/2017,AP,E0476357,CONNOLLY KATHLEEN M.,12/3/2016,12/3/2016,FOOD & BEVERAGE,125.47,2016,CONNOLLY KATHLEEN M.
M001180,HON. DAVID B. MCKINLEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/30/2017,AP,E0482028,CITIBANK GOV CARD SERVICE,11/28/2016,12/21/2016,FOOD & BEVERAGE,201.21,2016,CITIBANK GOV CARD SERVICE
M001180,HON. DAVID B. MCKINLEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/7/2017,AP,E0493911,HAMILTON MICHAEL,12/2/2016,12/2/2016,FOOD & BEVERAGE,103.72,2016,HAMILTON MICHAEL
M001159,HON. CATHY MCMORRIS RODGERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/14/2017,AP,E0485095,COUTURE TRACI L.,1/17/2017,1/17/2017,FOOD & BEVERAGE,219.72,2017,COUTURE TRACI L.
M001159,HON. CATHY MCMORRIS RODGERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/27/2017,AP,E0487867,CAPITOL  HOST,2/9/2017,2/9/2017,FOOD & BEVERAGE,928.1,2017,CAPITOL  HOST
M001159,HON. CATHY MCMORRIS RODGERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/7/2017,AP,E0492036,ELYSES CATERING INC,2/22/2017,2/22/2017,FOOD & BEVERAGE,332.4,2017,ELYSES CATERING INC
M001159,HON. CATHY MCMORRIS RODGERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/22/2017,AP,E0485074,COUTURE TRACI L.,11/4/2016,12/11/2016,FOOD & BEVERAGE,243.41,2016,COUTURE TRACI L.
M001166,HON. JERRY MCNERNEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-SAFEWAY STORE,1/3/2017,1/28/2017,FOOD & BEVERAGE,140.59,2017,CITI PCARD-SAFEWAY STORE
M001187,HON. MARK MEADOWS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-BJ WHOLESALE,1/3/2017,1/28/2017,FOOD & BEVERAGE,222.37,2017,CITI PCARD-BJ WHOLESALE
M001181,HON. PATRICK MEEHAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/12/2017,AP,E0477554,GANLEY CAITLIN,12/3/2016,12/7/2016,FOOD & BEVERAGE,294.04,2016,GANLEY CAITLIN
M001181,HON. PATRICK MEEHAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,897454,BOISE CASCADE COMPANY,12/22/2016,12/22/2016,FOOD & BEVERAGE,117.23,2016,BOISE CASCADE COMPANY
M001181,HON. PATRICK MEEHAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/30/2017,AP,E0481607,LESTER DEAN A.,12/30/2016,12/30/2016,FOOD & BEVERAGE,424.95,2016,LESTER DEAN A.
M001137,HON. GREGORY W. MEEKS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/16/2017,AP,E0496208,FULLER KIM,1/3/2017,1/18/2017,FOOD & BEVERAGE,107.37,2017,FULLER KIM
M001137,HON. GREGORY W. MEEKS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/31/2017,AP,912379,BOISE CASCADE COMPANY,2/16/2017,2/16/2017,FOOD & BEVERAGE,130.58,2017,BOISE CASCADE COMPANY
M001137,HON. GREGORY W. MEEKS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,897454,BOISE CASCADE COMPANY,12/23/2016,12/23/2016,FOOD & BEVERAGE,328.58,2016,BOISE CASCADE COMPANY
M001188,HON. GRACE MENG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/12/2017,AP,E0477564,FIRST CHOICE COFFEE SERVICES,11/1/2016,11/1/2016,FOOD & BEVERAGE,115.94,2016,FIRST CHOICE COFFEE SERVICES
M001188,HON. GRACE MENG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-PANERA BREAD,11/29/2016,12/28/2016,FOOD & BEVERAGE,339.73,2016,CITI PCARD-PANERA BREAD
M001188,HON. GRACE MENG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-SQ  CAVALERI PIZZA,11/29/2016,12/28/2016,FOOD & BEVERAGE,238.84,2016,CITI PCARD-SQ  CAVALERI PIZZA
M001195,HON. ALEXANDER X. MOONEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-SUBWAY                ,1/3/2017,1/28/2017,FOOD & BEVERAGE,342.1,2017,CITI PCARD-SUBWAY                
M001195,HON. ALEXANDER X. MOONEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/6/2017,AP,E0479773,DAVIS & ELKINS COLLEGE INC,12/19/2016,12/19/2016,FOOD & BEVERAGE,486.75,2016,DAVIS & ELKINS COLLEGE INC
M001160,HON. GWEN MOORE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/10/2017,AP,E0482596,ANDERSON-HERETH DANIEL,11/21/2016,11/21/2016,FOOD & BEVERAGE,104.39,2016,ANDERSON-HERETH DANIEL
M001182,HON. MICK MULVANEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-KRISPY KREME DOUGH,11/29/2016,12/28/2016,FOOD & BEVERAGE,130.63,2016,CITI PCARD-KRISPY KREME DOUGH
M001151,HON. TIM MURPHY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-HARRISTEETER,1/3/2017,1/28/2017,FOOD & BEVERAGE,100.82,2017,CITI PCARD-HARRISTEETER
M001151,HON. TIM MURPHY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-HARRISTEETER,11/29/2016,12/28/2016,FOOD & BEVERAGE,235.97,2016,CITI PCARD-HARRISTEETER
N000189,HON. DAN NEWHOUSE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,902686,BOISE CASCADE COMPANY,1/22/2017,1/22/2017,FOOD & BEVERAGE,123.3,2017,BOISE CASCADE COMPANY
N000189,HON. DAN NEWHOUSE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/15/2017,AP,E0476004,DANIELS JAMIE W.,12/12/2016,12/12/2016,FOOD & BEVERAGE,139.37,2016,DANIELS JAMIE W.
N000184,HON. KRISTI L. NOEM,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/3/2017,AP,E0481789,COMINS BRITTANY,1/10/2017,1/10/2017,FOOD & BEVERAGE,110.61,2017,COMINS BRITTANY
N000184,HON. KRISTI L. NOEM,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/6/2017,AP,E0490532,STOICK JORDAN,2/8/2017,2/8/2017,FOOD & BEVERAGE,227.22,2017,STOICK JORDAN
N000127,HON. RICHARD M. NOLAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/10/2017,AP,E0493507,CAPITOL  HOST,1/26/2017,1/26/2017,FOOD & BEVERAGE,632.51,2017,CAPITOL  HOST
N000127,HON. RICHARD M. NOLAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/10/2017,AP,E0493508,CAPITOL  HOST,1/26/2017,1/26/2017,FOOD & BEVERAGE,303.43,2017,CAPITOL  HOST
N000127,HON. RICHARD M. NOLAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/10/2017,AP,E0493509,CAPITOL  HOST,1/27/2017,1/27/2017,FOOD & BEVERAGE,215.63,2017,CAPITOL  HOST
N000188,HON. DONALD NORCROSS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,E0488490,CAMDEN CC - SODEXO OPERATIONS,1/26/2017,1/26/2017,FOOD & BEVERAGE,650,2017,CAMDEN CC - SODEXO OPERATIONS
N000147,HON. ELEANOR HOLMES NORTON,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-HARRIS TEETER,1/3/2017,1/28/2017,FOOD & BEVERAGE,279.15,2017,CITI PCARD-HARRIS TEETER
N000181,HON. DEVIN NUNES,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/3/2017,AP,E0492283,HOPPER KATHRYN E.,1/30/2017,1/30/2017,FOOD & BEVERAGE,117.68,2017,HOPPER KATHRYN E.
N000181,HON. DEVIN NUNES,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/8/2017,AP,E0493202,ERVIN CRYSTAL M.,2/9/2017,2/14/2017,FOOD & BEVERAGE,110,2017,ERVIN CRYSTAL M.
N000181,HON. DEVIN NUNES,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,912383,BOISE CASCADE COMPANY,3/6/2017,3/6/2017,FOOD & BEVERAGE,100.61,2017,BOISE CASCADE COMPANY
N000181,HON. DEVIN NUNES,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/25/2017,AP,E0480467,MENDOZA RODOLFO R.,6/16/2016,10/3/2016,FOOD & BEVERAGE,120,2016,MENDOZA RODOLFO R.
O000170,"HON. BETO O""ROURKE",2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/23/2017,AP,E0480290,COFFEE EMPORIUM,12/23/2016,12/23/2016,FOOD & BEVERAGE,827.91,2016,COFFEE EMPORIUM
O000170,"HON. BETO O""ROURKE",2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/1/2017,AP,901570,ENTREP GLOBAL INC,12/26/2016,12/26/2016,FOOD & BEVERAGE,991.8,2016,ENTREP GLOBAL INC
O000168,HON. PETE OLSON,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/10/2017,AP,E0494711,BLACKWELL VICTORIA E.,2/28/2017,2/28/2017,FOOD & BEVERAGE,145.33,2017,BLACKWELL VICTORIA E.
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/25/2017,AP,900788,BOISE CASCADE COMPANY,1/11/2017,1/11/2017,FOOD & BEVERAGE,302.37,2017,BOISE CASCADE COMPANY
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/25/2017,AP,E0480510,COMMUNITY COFFEE COMPANY LLC,1/17/2017,1/17/2017,FOOD & BEVERAGE,130.5,2017,COMMUNITY COFFEE COMPANY LLC
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/3/2017,AP,E0483571,COMMUNITY COFFEE COMPANY LLC,1/20/2017,1/20/2017,FOOD & BEVERAGE,150.85,2017,COMMUNITY COFFEE COMPANY LLC
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/27/2017,AP,906777,BOISE CASCADE COMPANY,2/1/2017,2/1/2017,FOOD & BEVERAGE,100.61,2017,BOISE CASCADE COMPANY
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/27/2017,AP,906777,BOISE CASCADE COMPANY,2/8/2017,2/8/2017,FOOD & BEVERAGE,114.16,2017,BOISE CASCADE COMPANY
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/4/2017,AP,E0490949,COMMUNITY COFFEE COMPANY LLC,2/14/2017,2/14/2017,FOOD & BEVERAGE,135.3,2017,COMMUNITY COFFEE COMPANY LLC
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/4/2017,AP,E0490951,COMMUNITY COFFEE COMPANY LLC,2/17/2017,2/17/2017,FOOD & BEVERAGE,112,2017,COMMUNITY COFFEE COMPANY LLC
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,912383,BOISE CASCADE COMPANY,3/1/2017,3/1/2017,FOOD & BEVERAGE,236.18,2017,BOISE CASCADE COMPANY
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,912383,BOISE CASCADE COMPANY,3/9/2017,3/9/2017,FOOD & BEVERAGE,102.98,2017,BOISE CASCADE COMPANY
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/30/2017,AP,E0499059,COMMUNITY COFFEE COMPANY LLC,3/15/2017,3/15/2017,FOOD & BEVERAGE,140,2017,COMMUNITY COFFEE COMPANY LLC
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/31/2017,AP,912379,BOISE CASCADE COMPANY,2/15/2017,2/15/2017,FOOD & BEVERAGE,128.31,2017,BOISE CASCADE COMPANY
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/4/2017,AP,E0471221,JONES BRIDGETTE,12/13/2016,12/15/2016,FOOD & BEVERAGE,103.7,2016,JONES BRIDGETTE
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/1/2017,AP,E0489158,MGCCC,10/8/2016,10/8/2016,FOOD & BEVERAGE,1543.88,2016,MGCCC
P000601,HON. STEVEN M. PALAZZO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,912383,BOISE CASCADE COMPANY,12/15/2016,12/15/2016,FOOD & BEVERAGE,110.93,2016,BOISE CASCADE COMPANY
P000034,HON. FRANK PALLONE  JR.,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,E0497579,RUTGERS UNIVERSITY,3/6/2017,3/6/2017,FOOD & BEVERAGE,848.5,2017,RUTGERS UNIVERSITY
P000588,HON. STEVAN PEARCE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/24/2017,AP,E0490563,HON. STEVAN PEARCE,2/1/2017,2/1/2017,FOOD & BEVERAGE,168.25,2017,HON. STEVAN PEARCE
P000588,HON. STEVAN PEARCE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/22/2017,AP,E0500083,CITIBANK GOV CARD SERVICE,2/10/2017,2/10/2017,FOOD & BEVERAGE,218.24,2017,CITIBANK GOV CARD SERVICE
P000588,HON. STEVAN PEARCE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/25/2017,AP,E0481739,CITIBANK GOV CARD SERVICE,11/4/2016,11/4/2016,FOOD & BEVERAGE,128.04,2016,CITIBANK GOV CARD SERVICE
P000588,HON. STEVAN PEARCE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/31/2017,AP,E0482821,CITIBANK GOV CARD SERVICE,11/29/2016,12/16/2016,FOOD & BEVERAGE,202.49,2016,CITIBANK GOV CARD SERVICE
P000588,HON. STEVAN PEARCE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/2/2017,AP,E0491410,CITIBANK GOV CARD SERVICE,12/13/2016,12/17/2016,FOOD & BEVERAGE,129.94,2016,CITIBANK GOV CARD SERVICE
P000197,HON. NANCY PELOSI,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/10/2017,AP,E0477139,EDMONSON ROBERT D,12/19/2016,12/19/2016,FOOD & BEVERAGE,105.58,2016,EDMONSON ROBERT D
P000593,HON. ED PERLMUTTER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,912383,BOISE CASCADE COMPANY,3/1/2017,3/1/2017,FOOD & BEVERAGE,117.81,2017,BOISE CASCADE COMPANY
P000593,HON. ED PERLMUTTER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/8/2017,AP,E0473412,RADOVICH PIPER DANIELLE M,12/16/2016,12/16/2016,FOOD & BEVERAGE,126.06,2016,RADOVICH PIPER DANIELLE M
P000593,HON. ED PERLMUTTER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,897454,BOISE CASCADE COMPANY,12/14/2016,12/14/2016,FOOD & BEVERAGE,142.07,2016,BOISE CASCADE COMPANY
P000593,HON. ED PERLMUTTER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-CLYDE'S GALLERY PLACE,11/29/2016,12/28/2016,FOOD & BEVERAGE,319.04,2016,CITI PCARD-CLYDE'S GALLERY PLACE
P000605,HON. SCOTT PERRY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,902686,BOISE CASCADE COMPANY,1/25/2017,1/25/2017,FOOD & BEVERAGE,117.09,2017,BOISE CASCADE COMPANY
P000608,HON. SCOTT H. PETERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/23/2017,AP,E0490036,ELLIOTT BRIAN D.,1/28/2017,1/28/2017,FOOD & BEVERAGE,131.98,2017,ELLIOTT BRIAN D.
P000608,HON. SCOTT H. PETERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/17/2017,AP,E0496893,DOROTHY MICHELLE M,3/3/2017,3/3/2017,FOOD & BEVERAGE,304.25,2017,DOROTHY MICHELLE M
P000608,HON. SCOTT H. PETERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/5/2017,AP,E0474237,ELLIOTT BRIAN D.,12/6/2016,12/8/2016,FOOD & BEVERAGE,309.95,2016,ELLIOTT BRIAN D.
P000597,HON. CHELLIE PINGREE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/18/2017,AP,E0478814,MERRILL LESLIE P.,11/18/2016,11/19/2016,FOOD & BEVERAGE,131.15,2016,MERRILL LESLIE P.
P000597,HON. CHELLIE PINGREE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-AURORA PROVISIONS INC,11/29/2016,12/28/2016,FOOD & BEVERAGE,480.22,2016,CITI PCARD-AURORA PROVISIONS INC
P000597,HON. CHELLIE PINGREE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-TST HOLY DONUT PARK AV,11/29/2016,12/28/2016,FOOD & BEVERAGE,103.76,2016,CITI PCARD-TST HOLY DONUT PARK AV
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/8/2017,AP,901873,BECKER JR ROBERT J.,1/4/2017,1/4/2017,FOOD & BEVERAGE,149,2017,BECKER JR ROBERT J.
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/14/2017,AP,902288,HON ROBERT M PITTENGER,2/2/2017,2/2/2017,FOOD & BEVERAGE,191.5,2017,HON ROBERT M PITTENGER
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/15/2017,AP,901330,HON ROBERT M PITTENGER,1/23/2017,1/23/2017,FOOD & BEVERAGE,540,2017,HON ROBERT M PITTENGER
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/27/2017,AP,902538,HON ROBERT M PITTENGER,2/3/2017,2/6/2017,FOOD & BEVERAGE,295.14,2017,HON ROBERT M PITTENGER
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/24/2017,AP,908002,BOWERS BENJAMIN W.,3/13/2017,3/13/2017,FOOD & BEVERAGE,233.13,2017,BOWERS BENJAMIN W.
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/20/2017,AP,897331,OCCASIONS CATERERS INC,12/7/2016,12/7/2016,FOOD & BEVERAGE,4425,2016,OCCASIONS CATERERS INC
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/20/2017,AP,897332,OCCASIONS CATERERS INC,12/7/2016,12/7/2016,FOOD & BEVERAGE,3220,2016,OCCASIONS CATERERS INC
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/26/2017,AP,897329,OCCASIONS CATERERS INC,12/7/2016,12/7/2016,FOOD & BEVERAGE,240,2016,OCCASIONS CATERERS INC
P000606,HON. ROBERT PITTENGER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/14/2017,AP,902286,MENUS CATERING,12/7/2016,12/7/2016,FOOD & BEVERAGE,308.7,2016,MENUS CATERING
P000610,HON. STACEY PLASKETT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-CORNER BAKERY,1/3/2017,1/28/2017,FOOD & BEVERAGE,129.02,2017,CITI PCARD-CORNER BAKERY
P000607,HON. MARK POCAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-FIREHOOK FARRAGUT SQUA,1/3/2017,1/28/2017,FOOD & BEVERAGE,191.1,2017,CITI PCARD-FIREHOOK FARRAGUT SQUA
